unit_name,registration_no,udyam_no,nature_of_industry,enterprise_type,product_activity,district,taluk,address,contact_person,phone,registration_date,commencement_date,gstin,pan,iec_code,has_iec,paid_up_capital,authorized_capital,employee_count,annual_turnover,export_turnover,import_turnover,bank_name,ad_code,years_in_business,mca_status,is_shell,related_party_txn_pct,turnover_capital_ratio,primary_port,hs_code_primary,s.no,"name,_address_&_email_id_of_the_unit",contact_person_name_&_contact_no.,category_(manufacturer_/_supplier),product_name,stock_in_hand_(in_nos.),production_capacity_per_week_(_in_nos.),remarks
Bora-Kothari,TN/MSME/cs/737127,UDYAM-TN-21-21-0317460,Textile,Small,Hosiery,Thoothukudi,Thoothukudi Taluk,"761, Chakrabarti Ganj, Ahmedabad 608482",Logan Bhatti,+910523821755,2015-11-25,2016-01-06,33NDLAD2461D1ZE,NDLAD2461D,,False,29641750.0,57296024.0,12.0,86855703.0,0.0,2510137.0,Union Bank of India,096530,10.0,active,False,0.11274146197730552,2.9301813489419484,INTUT1,2601,,,,,,,,
Dave Inc,TN/MSME/lN/449772,UDYAM-TN-36-22-0927676,Export Oriented Unit,Small,Gems & Jewellery,Kancheepuram,Kancheepuram Taluk,"22/22, Jaggi Road, Aurangabad-870308",Elijah Setty,09414736893,2025-03-21,2025-07-06,33OVOFA9049M6ZU,OVOFA9049M,36899245659,True,35400144.0,58269404.0,35.0,56866450.0,34836011.0,5330541.0,Canara Bank,800710,1.0,active,False,0.11460167070036603,1.6063903581861136,INMAA4,8703,,,,,,,,
Varughese Ltd,TN/MSME/Kj/315053,UDYAM-TN-22-23-0102079,Chemical,Micro,Pigments,Kancheepuram,Kancheepuram Taluk,"494, Toor Nagar, Phagwara 111040",Ijaya Solanki,08533279024,2013-08-22,2013-12-01,33MZQFL7205E4ZW,MZQFL7205E,,False,1741586.0,2860071.0,10.0,987913.0,0.0,293986.0,Federal Bank,785959,12.0,active,False,0.008467387029424305,0.56724904770709,INMAA4,8517,,,,,,,,
Vasa LLC,TN/MSME/sm/898142,UDYAM-TN-21-20-0847592,Handloom,Micro,General Products,Vellore,Vellore Taluk,"28, Ranganathan Circle, Katni 095601",Pranit Bhatia,+915081484904,2014-12-22,2015-05-17,33CENFB4859I1Z4,CENFB4859I,,False,374727.0,649228.0,6.0,541234.0,0.0,112175.0,Union Bank of India,043265,11.0,active,False,0.07450970951777158,1.4443421477502287,INMAA4,2601,,,,,,,,
Raju Kuruvilla and Bumb,TN/MSME/xu/012413,UDYAM-TN-18-20-0593944,Leather,Micro,Leather Garments,Thanjavur,Thanjavur Taluk,"36/109, Pandya Ganj, Raebareli-792378",Chameli Bera,5487966219,2011-07-15,2011-08-12,33MWUCR2225Z2ZF,MWUCR2225Z,,False,1928679.0,4246523.0,10.0,1421116.0,0.0,202623.0,Indian Overseas Bank,654313,14.0,active,False,0.11934776240214137,0.7368338640074372,INMAA4,6403,,,,,,,,
Mannan-Bahri,TN/MSME/om/221249,UDYAM-TN-37-20-0547640,Engineering,Micro,Castings,Dindigul,Dindigul Taluk,"07, Sandhu, Kulti-839418",Bakhshi Bhardwaj,8282154292,2024-07-03,2024-10-22,33QLTFF8651P2Z3,QLTFF8651P,42877111514,True,1787372.0,3027325.0,9.0,4508348.0,1604216.0,325106.0,Union Bank of India,103926,1.0,active,False,0.11482951227606349,2.5223333475068426,INMAA4,7204,,,,,,,,
Madan-Saini,TN/MSME/Ko/872692,UDYAM-TN-13-21-0285960,Textile,Small,Cotton Yarn,Virudhunagar,Virudhunagar Taluk,"685, Deol, Dindigul 749265",Mohini Kala,03248054661,2017-12-08,2018-02-03,33VQGFT2210Z4Z3,VQGFT2210Z,,False,30178271.0,36354131.0,38.0,46928654.0,0.0,3637864.0,State Bank of India,384814,8.0,active,False,0.0988006068960273,1.5550478024403718,INMAA4,8471,,,,,,,,
Bhatnagar-Mitter,TN/MSME/il/434449,UDYAM-TN-34-22-0520567,Manufacturing,Small,Auto Parts,Coimbatore,Mettupalayam,"H.No. 17, Nigam Ganj, Bhubaneswar-649774",Ishaan Bhatti,+919034978789,2011-06-28,2011-08-12,33PWXFN8683X2ZP,PWXFN8683X,24784994266,True,8132416.0,15449410.0,43.0,23033755.0,5910168.0,5342846.0,Axis Bank,118047,14.0,active,False,0.1248501247737477,2.8323385080153303,INICJ4,0803,,,,,,,,
Pall and Sons,TN/MSME/rp/499170,UDYAM-TN-24-23-0750436,Engineering,Micro,Precision Tools,Sivaganga,Sivaganga Taluk,"840, Borah Nagar, Vasai-Virar 371381",Atharv Doshi,1054696924,2026-02-26,2026-04-29,33ZLGCS0561R6Z4,ZLGCS0561R,,False,834650.0,1295050.0,5.0,2252373.0,0.0,208235.0,Canara Bank,100173,0.0,active,False,0.1357844147151128,2.698583837536692,INMAA4,6204,,,,,,,,
Bora-Narayan,TN/MSME/xb/609938,UDYAM-TN-27-20-0287349,Agro-based Industry,Micro,General Products,Coimbatore,Coimbatore South,"H.No. 12, Babu Nagar, Durg-929016",Vamakshi Tripathi,+912061771773,2026-01-20,2026-01-20,33NGLPA9392C2ZT,NGLPA9392C,23129249220,True,1621924.0,2768035.0,3.0,4524725.0,1309481.0,560560.0,Federal Bank,438354,0.0,active,False,0.10760790268596186,2.7897268922588236,INICJ4,8542,,,,,,,,
Sankaran-Mall,TN/MSME/NE/168815,UDYAM-TN-08-21-0261729,Handicraft,Micro,General Products,Tiruchirappalli,Tiruchirappalli Taluk,"26/56, Issac Path, Shivpuri-194493",Ira Varkey,03503389782,2013-05-30,2013-08-25,33PVTAO6761O2ZA,PVTAO6761O,,False,1575792.0,2796319.0,5.0,2023796.0,0.0,588720.0,Indian Bank,513213,12.0,active,False,0.11447440549369113,1.2843040198198747,INMAA4,7204,,,,,,,,
Pradhan Group,TN/MSME/fj/390092,UDYAM-TN-15-20-0484888,Textile,Micro,Hosiery,Perambalur,Perambalur Taluk,"H.No. 563, Chaudry Path, Vijayanagaram 054653",Anika Sidhu,7622680808,2015-09-02,2015-11-03,33EPIFJ1418S2ZB,EPIFJ1418S,,False,659980.0,856257.0,9.0,1397683.0,0.0,294042.0,Federal Bank,449470,10.0,active,False,0.060155236666654094,2.11776568986939,INMAA4,0901,,,,,,,,
Saraf PLC,TN/MSME/Xi/177558,UDYAM-TN-14-22-0762009,Service,Medium,General Products,Perambalur,Perambalur Taluk,"H.No. 80, Tripathi Zila, Hindupur-964508",Amruta Sabharwal,5978065974,2019-09-23,2019-11-07,33ANUPO8422Z4ZS,ANUPO8422Z,,False,95667012.0,192843934.0,148.0,78972958.0,0.0,9911050.0,Bank of Baroda,186372,6.0,active,False,0.021891427817314617,0.8254983232882824,INMAA4,2709,,,,,,,,
Sanghvi PLC,TN/MSME/pG/595159,UDYAM-TN-23-20-0005622,Leather,Medium,Leather Goods,Thoothukudi,Thoothukudi Taluk,"H.No. 13, Kari Zila, Chittoor 397545",Adweta Brahmbhatt,04681552383,2019-04-02,2019-09-01,33CMWAW3234T4ZE,CMWAW3234T,51559464810,True,149223874.0,287925497.0,66.0,94053051.0,35676145.0,8535521.0,HDFC Bank,399591,7.0,active,False,0.05563518196221989,0.6302815258636162,INTUT1,8542,,,,,,,,
Pau Wali and Doshi,TN/MSME/yL/848629,UDYAM-TN-17-22-0456944,Leather,Micro,Leather Footwear,Krishnagiri,Krishnagiri Taluk,"72/064, Seth Zila, Srikakulam 912410",Oscar Edwin,07764904050,2019-09-09,2019-11-27,33YWDAK7423E6ZR,YWDAK7423E,,False,2212866.0,5175910.0,7.0,2671623.0,0.0,252903.0,Punjab National Bank,226554,6.0,struck_off,False,0.11455131204804483,1.207313502037629,INMAA4,8471,,,,,,,,
Handa Keer and Tata,TN/MSME/PB/225368,UDYAM-TN-14-22-0189431,Manufacturing,Micro,Plastic Goods,Krishnagiri,Krishnagiri Taluk,"33/699, Barad Path, Agartala-451648",Janaki Narain,07383822662,2022-07-30,2022-08-14,33AGSCN1844W6Z3,AGSCN1844W,,False,1064105.0,2396822.0,3.0,861005.0,0.0,193709.0,Indian Bank,072061,3.0,active,False,0.084487108391778,0.8091353766780534,INMAA4,6403,,,,,,,,
Naidu Rai and Dugar,TN/MSME/iZ/670321,UDYAM-TN-02-20-0482590,Leather,Micro,Finished Leather,Dharmapuri,Dharmapuri Taluk,"51, Krishnan Street, Maheshtala-457589",Nidra Morar,+911612251518,2018-04-07,2018-08-26,33KBTCV0329D6ZX,KBTCV0329D,,False,2494057.0,5601773.0,2.0,6465700.0,0.0,1279315.0,Canara Bank,874065,8.0,active,False,0.14328022964595083,2.5924427549169886,INMAA4,8703,,,,,,,,
Loke LLC,TN/MSME/Ux/387106,UDYAM-TN-25-23-0298777,Manufacturing,Micro,Metal Fabrication,Chennai,Sholinganallur,"H.No. 691, Korpal Marg, Gorakhpur 634314",Ekantika Dass,01683975237,2019-09-12,2019-10-03,33FBQCK7756C6ZQ,FBQCK7756C,35253023365,True,2487223.0,3601051.0,7.0,1798189.0,639622.0,432158.0,Canara Bank,968844,6.0,active,False,0.1382549714037418,0.7229705579274557,INNSA1,8542,,,,,,,,
Dave Shanker and Khalsa,TN/MSME/gU/647590,UDYAM-TN-10-23-0552892,Textile,Small,Cotton Yarn,Perambalur,Perambalur Taluk,"64, Palla Street, Sasaram-519487",Liam Tripathi,9990753267,2023-08-30,2023-12-03,33MXMCS6043F6Z1,MXMCS6043F,95962408784,True,36903575.0,52995546.0,43.0,49980804.0,11948284.0,6557814.0,Bank of Baroda,597288,2.0,dormant,False,0.0716417047758325,1.3543621180332799,INMAA4,8471,,,,,,,,
Bajwa LLC,TN/MSME/Lt/676483,UDYAM-TN-12-23-0047458,Export Oriented Unit,Micro,Software,Salem,Salem Taluk,"03/910, Dixit Marg, Kirari Suleman Nagar 854583",Xiti Karnik,6156026194,2013-04-12,2013-10-07,33XNNPN0652I1Z6,XNNPN0652I,23647983542,True,300186.0,694970.0,1.0,235597.0,195911.0,21037.0,Canara Bank,750318,13.0,active,False,0.06824972229900314,0.7848367345579075,INMAA4,6403,,,,,,,,
Maharaj Badal and Narula,TN/MSME/nK/122454,UDYAM-TN-26-22-0091893,Textile,Micro,Woven Fabric,Namakkal,Namakkal Taluk,"61, Khurana Road, Delhi-388308",Kiaan Mittal,0643156226,2015-01-15,2015-05-29,33WCNFA3064M6ZT,WCNFA3064M,,False,428080.0,508402.0,10.0,600091.0,0.0,2498.0,Federal Bank,859961,11.0,active,False,0.0023827869773273558,1.401819753317137,INMAA4,8517,,,,,,,,
Nair Naidu and Natt,TN/MSME/fo/571454,UDYAM-TN-37-23-0053396,Chemical,Small,Pigments,Chennai,Alandur,"53, Shukla Road, Patna 508328",Adweta Thakur,08833814888,2025-03-29,2025-05-27,33CUDCN0117P6ZB,CUDCN0117P,,False,31745269.0,47642508.0,48.0,35128493.0,0.0,1081924.0,Punjab National Bank,480832,1.0,active,False,0.06476819289418338,1.1065741166030125,INNSA1,0901,,,,,,,,
Madan Buch and Apte,TN/MSME/Bp/282591,UDYAM-TN-02-21-0302002,Manufacturing,Micro,Metal Fabrication,Kancheepuram,Kancheepuram Taluk,"47/813, Dada, Bhatpara 224952",Rachana Boase,8263213128,2018-05-30,2018-10-13,33GBAAS3084P1Z5,GBAAS3084P,,False,2253169.0,4707576.0,6.0,3651966.0,0.0,514095.0,Union Bank of India,091665,7.0,active,False,0.07614539178427569,1.6208131746886274,INMAA4,8703,,,,,,,,
Rajagopalan Rastogi and Modi,TN/MSME/uo/397788,UDYAM-TN-32-22-0246121,Service,Small,General Products,Thanjavur,Thanjavur Taluk,"82/867, Sankaran Zila, Muzaffarpur 585406",Dayita Hegde,1924520755,2017-07-11,2017-11-02,33VRTAZ4912W1Z4,VRTAZ4912W,44311789356,True,28697369.0,71711621.0,23.0,25563192.0,6330870.0,2751520.0,Union Bank of India,418778,8.0,active,False,0.10153917874239994,0.8907852144912657,INMAA4,8471,,,,,,,,
Sharaf PLC,TN/MSME/JJ/243890,UDYAM-TN-07-20-0863618,Trading,Micro,Textiles,Tiruppur,Tiruppur North,"624, Goda Circle, Ajmer-622235",Sathvik Bali,09710590956,2013-10-30,2013-11-17,33OMZPZ3082E1ZD,OMZPZ3082E,16879511177,True,1050807.0,1216957.0,8.0,2624356.0,1020334.0,495945.0,Indian Bank,776103,12.0,dormant,False,0.1366478655803633,2.497467184744677,INITP6,8471,,,,,,,,
Singh and Sons,TN/MSME/fD/093488,UDYAM-TN-24-21-0158976,Food Processing,Small,Pickles,Dindigul,Dindigul Taluk,"57/75, Sani Marg, Bally 067714",Gayathri Mandal,+917374943359,2019-07-02,2019-10-27,33QIDCG4472Z6ZV,QIDCG4472Z,96778075324,True,9163523.0,19984027.0,21.0,6534367.0,1383527.0,270511.0,Union Bank of India,956133,6.0,active,False,0.13770300866213736,0.7130845854809335,INMAA4,8542,,,,,,,,
Ratti Atwal and Subramaniam,TN/MSME/Ht/274598,UDYAM-TN-36-22-0756602,Manufacturing,Micro,Metal Fabrication,Namakkal,Namakkal Taluk,"41, Vasa Street, Gurgaon-253778",Ikbal Ramakrishnan,+919660010684,2016-09-28,2017-03-23,33CIZPF4309E1Z7,CIZPF4309E,,False,141727.0,299617.0,7.0,213300.0,0.0,58181.0,Federal Bank,720580,9.0,active,False,0.04196711171441732,1.5050061032830724,INMAA4,3004,,,,,,,,
Kaul Inc,TN/MSME/QX/945856,UDYAM-TN-36-22-0546661,Handicraft,Micro,General Products,Perambalur,Perambalur Taluk,"H.No. 037, Balan Zila, Belgaum-385794",Ayushman Atwal,07225500213,2025-06-10,2025-09-10,33SXUAM7805M2Z7,SXUAM7805M,,False,960392.0,1451213.0,5.0,993368.0,0.0,189440.0,ICICI Bank,691683,0.0,active,False,0.133547900762333,1.0343359794750477,INMAA4,3004,,,,,,,,
Maharaj Inc,TN/MSME/UM/875368,UDYAM-TN-37-21-0367356,Export Oriented Unit,Small,Gems & Jewellery,Dharmapuri,Dharmapuri Taluk,"47, Bora, Ranchi 830608",Yauvani Cherian,05218375983,2013-04-04,2013-09-14,33TVGPQ3061J1Z3,TVGPQ3061J,59025773713,True,36408403.0,72830770.0,32.0,107673352.0,94955583.0,26328693.0,Axis Bank,534194,13.0,active,False,0.02099572388196472,2.9573764056610776,INMAA4,0901,,,,,,,,
Din Badal and Suri,TN/MSME/vY/832441,UDYAM-TN-17-23-0667378,Trading,Micro,Textiles,Tiruppur,Tiruppur South,"309, Singhal Chowk, Guwahati-416449",Chaman Atwal,+913457747800,2023-06-28,2023-07-30,33LDLFN0084O1ZX,LDLFN0084O,79378383316,True,907635.0,1845700.0,9.0,1367700.0,366120.0,388900.0,Union Bank of India,559260,2.0,active,False,0.06253835278430413,1.5068832735626105,INITP6,8471,,,,,,,,
Tank-Sabharwal,TN/MSME/nW/206074,UDYAM-TN-08-22-0319737,Chemical,Micro,Pharma Intermediates,Salem,Salem Taluk,"68/60, Kurian Nagar, Udupi-794130",Ekta Viswanathan,6328143922,2014-02-27,2014-03-02,33SLAPF9396N1ZH,SLAPF9396N,,False,2252455.0,5600797.0,5.0,1353061.0,0.0,123098.0,Canara Bank,614766,12.0,active,False,0.11868055516057019,0.6007050085351316,INMAA4,8471,,,,,,,,
Karpe Ltd,TN/MSME/rS/765168,UDYAM-TN-33-23-0798679,Manufacturing,Small,Rubber Products,Dharmapuri,Dharmapuri Taluk,"H.No. 98, Shan Circle, Hosur-311059",Aarna Lala,3180287153,2015-10-23,2016-03-31,33VMDCL0043O4ZY,VMDCL0043O,,False,16967426.0,28418641.0,49.0,14117305.0,0.0,1901917.0,Canara Bank,114203,10.0,dormant,False,0.048782442982474306,0.8320239616781001,INMAA4,2601,,,,,,,,
Saha and Sons,TN/MSME/yw/244974,UDYAM-TN-35-20-0597945,Engineering,Medium,Precision Tools,Perambalur,Perambalur Taluk,"34, Patla Street, Jaunpur-306838",Aarush Chana,1362585401,2021-02-24,2021-06-26,33YXTPU0106Y4Z9,YXTPU0106Y,,False,140999050.0,251349232.0,215.0,267670066.0,0.0,60270618.0,Bank of Baroda,292668,5.0,active,False,0.0027996105554884353,1.8983820529287254,INMAA4,6403,,,,,,,,
Goyal Prabhu and Goda,TN/MSME/uB/380082,UDYAM-TN-35-21-0299213,Manufacturing,Small,Rubber Products,Krishnagiri,Krishnagiri Taluk,"24, Bhalla Chowk, Thrissur-038572",Samaksh Gera,08953953435,2014-12-13,2015-04-04,33CNIAS0804N1Z7,CNIAS0804N,,False,18960911.0,23057441.0,27.0,13795251.0,0.0,1057631.0,Indian Bank,115137,11.0,active,False,0.04601913275439075,0.7275626682705277,INMAA4,0901,,,,,,,,
Gaba-Kulkarni,TN/MSME/CH/279447,UDYAM-TN-18-20-0333800,Leather,Micro,Leather Garments,Tirunelveli,Tirunelveli Taluk,"H.No. 57, Swaminathan Zila, Asansol-111449",Ronith Padmanabhan,+915579685231,2017-01-18,2017-02-17,33KIKFK2980H2Z5,KIKFK2980H,,False,345374.0,586180.0,9.0,505151.0,0.0,61690.0,Indian Bank,955923,9.0,active,False,0.06112406846159095,1.4626202319804038,INMAA4,8517,,,,,,,,
Nazareth Sur and Malhotra,TN/MSME/yN/477803,UDYAM-TN-30-22-0684782,Food Processing,Small,Bakery Products,Chennai,Sholinganallur,"H.No. 240, Jaggi Circle, Narasaraopet 913577",Ikbal Shankar,2567877566,2012-09-05,2013-01-25,33HKCCU5715F2Z8,HKCCU5715F,,False,19029993.0,46778057.0,46.0,31006614.0,0.0,5050.0,State Bank of India,764620,13.0,dormant,False,0.07232793898132026,1.6293549871510724,INNSA1,8703,,,,,,,,
Savant Din and Bansal,TN/MSME/sI/815654,UDYAM-TN-17-23-0286276,Textile,Micro,Woven Fabric,Thoothukudi,Thoothukudi Taluk,"46, Menon Marg, Bhatpara-520813",Januja Mukherjee,05701829473,2012-03-11,2012-05-02,33BTOFJ0687I6ZN,BTOFJ0687I,,False,2240472.0,3066965.0,6.0,6071296.0,0.0,1790465.0,Indian Overseas Bank,822631,14.0,active,False,0.06896990123278574,2.7098290003177903,INTUT1,8703,,,,,,,,
Krishna-Prabhu,TN/MSME/gQ/369637,UDYAM-TN-23-23-0185794,Handicraft,Small,General Products,Thanjavur,Thanjavur Taluk,"23, Nair Circle, Ambattur 511376",Agastya Wagle,+916332570920,2023-12-14,2023-12-16,33AAEAR8775Z1Z8,AAEAR8775Z,11383093190,True,2637406.0,4467868.0,39.0,5751166.0,1184155.0,1615355.0,Union Bank of India,328172,2.0,active,False,0.03322811470532168,2.1806145887284702,INMAA4,6204,,,,,,,,
Saxena and Sons,TN/MSME/pR/545647,UDYAM-TN-11-21-0691891,Export Oriented Unit,Small,Garments,Thoothukudi,Thoothukudi Taluk,"541, Tata Path, Katihar 280330",Raksha Hegde,3455634052,2022-03-16,2022-07-28,33VFZFL0476A2ZZ,VFZFL0476A,38752096569,True,44458915.0,83682653.0,18.0,118918287.0,95037804.0,26612965.0,HDFC Bank,739267,4.0,active,False,0.14003451008711376,2.67479057912232,INTUT1,7204,,,,,,,,
Dutt-Bose,TN/MSME/Jh/648090,UDYAM-TN-34-20-0926735,Export Oriented Unit,Medium,Garments,Vellore,Vellore Taluk,"H.No. 03, Ganesh Chowk, Mehsana-261138",Devansh Dayal,08493056647,2019-04-25,2019-08-24,33RWAFN6909N6ZR,RWAFN6909N,46781787936,True,236021963.0,334419412.0,82.0,519350678.0,396423153.0,65447856.0,Indian Overseas Bank,248438,6.0,active,False,0.0007738926170679283,2.200433685910832,INMAA4,8517,,,,,,,,
Agarwal LLC,TN/MSME/vm/957824,UDYAM-TN-22-20-0861546,Leather,Medium,Finished Leather,Thanjavur,Thanjavur Taluk,"H.No. 622, Chandra Ganj, Bhubaneswar-989255",Ishani Kata,+915950733937,2018-06-21,2018-08-15,33YXFAK3604Z1ZV,YXFAK3604Z,,False,110566554.0,165892142.0,114.0,85092200.0,0.0,20271798.0,Bank of Baroda,435771,7.0,dormant,False,0.11636242076750623,0.7696016283549906,INMAA4,8703,,,,,,,,
Pau PLC,TN/MSME/Fv/281744,UDYAM-TN-26-20-0647289,Handloom,Micro,General Products,Namakkal,Namakkal Taluk,"H.No. 817, Varughese Road, Agartala-634924",Ekapad Rattan,06445857671,2015-09-07,2015-09-28,33XJXPW0194J6ZE,XJXPW0194J,77354910970,True,458758.0,1053709.0,1.0,870789.0,164121.0,205717.0,Union Bank of India,124048,10.0,active,False,0.06801168700745704,1.898144555517288,INMAA4,5201,,,,,,,,
Chandran Group,TN/MSME/fm/328309,UDYAM-TN-09-20-0063430,Textile,Micro,Cotton Yarn,Virudhunagar,Virudhunagar Taluk,"985, Saran Marg, Haldia-387101",Hritik Sandal,+916232393413,2012-11-18,2012-12-13,33CASCS7156I4Z0,CASCS7156I,,False,1476544.0,1759333.0,10.0,2379540.0,0.0,417268.0,Bank of Baroda,934133,13.0,active,False,0.09775574701395663,1.6115605088639418,INMAA4,7108,,,,,,,,
Murthy PLC,TN/MSME/Gh/749398,UDYAM-TN-22-21-0700303,Service,Micro,General Products,Dindigul,Dindigul Taluk,"51, Dua, Surendranagar Dudhrej-543317",Saksham Ramakrishnan,01875343191,2019-07-27,2019-10-25,33JAPFV1285B6ZW,JAPFV1285B,87948841710,True,1538228.0,2922084.0,4.0,3232412.0,518408.0,321119.0,Indian Bank,618422,6.0,active,False,0.14445973336956702,2.1013867905148,INMAA4,8703,,,,,,,,
Majumdar-Rajagopal,TN/MSME/JA/486825,UDYAM-TN-23-20-0581637,Textile,Micro,Woven Fabric,Dindigul,Dindigul Taluk,"25/38, Sarma Zila, Lucknow-748569",Nikita Shere,09867527198,2015-02-25,2015-08-10,33FAFAH4247K6ZN,FAFAH4247K,,False,276966.0,324821.0,1.0,389703.0,0.0,33971.0,Indian Bank,432845,11.0,active,False,0.08785295886476571,1.4070427417083686,INMAA4,2601,,,,,,,,
Bhargava-Pillai,TN/MSME/TZ/293475,UDYAM-TN-20-23-0251816,Manufacturing,Micro,Plastic Goods,Ranipet,Ranipet Taluk,"H.No. 182, Patel Marg, Serampore-143460",Zansi Narasimhan,6295682586,2022-10-18,2023-01-18,33XSICR2112D1ZI,XSICR2112D,,False,830423.0,1290860.0,2.0,1117714.0,0.0,124854.0,Bank of Baroda,248276,3.0,active,False,0.07903901112500783,1.3459574216995436,INMAA4,2601,,,,,,,,
Barad Ganesan and Batra,TN/MSME/QL/478448,UDYAM-TN-09-23-0219402,Handicraft,Micro,General Products,Perambalur,Perambalur Taluk,"38/83, Sangha Road, Firozabad 856505",Gopal Sura,08939606453,2019-07-01,2019-11-21,33EJJCT4697S2Z8,EJJCT4697S,23338896486,True,648592.0,1418143.0,3.0,855623.0,99233.0,157833.0,Punjab National Bank,551644,6.0,active,False,0.05821737656515988,1.3192006685250512,INMAA4,8542,,,,,,,,
Bhatti-Din,TN/MSME/Fc/683335,UDYAM-TN-37-21-0980942,Chemical,Micro,Pharma Intermediates,Tiruppur,Dharapuram,"10, Shenoy Chowk, Delhi-539956",Tripti Parekh,+917502335679,2013-11-13,2014-05-07,33SMGAM6762G6ZP,SMGAM6762G,,False,1668161.0,3776128.0,5.0,2606596.0,0.0,199036.0,Union Bank of India,734931,12.0,active,False,0.11274341279718444,1.5625566117419123,INITP6,2709,,,,,,,,
Salvi-Hayre,TN/MSME/Yl/835297,UDYAM-TN-06-22-0971617,Export Oriented Unit,Micro,Garments,Namakkal,Namakkal Taluk,"65/83, Sama Ganj, Amravati 932015",Urishilla Minhas,8941676819,2023-12-13,2024-03-07,33LLJAP3312U1ZW,LLJAP3312U,47312651030,True,1510854.0,1779607.0,2.0,1867860.0,1448745.0,201861.0,ICICI Bank,546031,2.0,active,False,0.05006367623431197,1.2362941753471877,INMAA4,6403,,,,,,,,
Ganguly Tandon and Mahajan,TN/MSME/lW/473771,UDYAM-TN-15-21-0497485,Agro-based Industry,Micro,General Products,Thanjavur,Thanjavur Taluk,"28/413, Vohra Street, Machilipatnam 774865",Wyatt Rastogi,6249025868,2015-06-29,2015-07-28,33AHVFZ9987A6Z6,AHVFZ9987A,,False,678248.0,916031.0,3.0,1806625.0,0.0,318148.0,Bank of Baroda,608058,10.0,active,False,0.07031074954849892,2.663664323374341,INMAA4,7204,,,,,,,,
Iyer Group,TN/MSME/yG/826604,UDYAM-TN-35-22-0341920,Trading,Small,Textiles,Namakkal,Namakkal Taluk,"425, Mutti Path, Sonipat-926400",Karan Chaudhary,+910246926898,2023-09-03,2024-02-09,33FLOAL1837P4ZV,FLOAL1837P,13801540377,True,31275809.0,74537017.0,25.0,48410832.0,14800587.0,2232096.0,Union Bank of India,816827,2.0,struck_off,False,0.04953757923266761,1.5478682581799883,INMAA4,6403,,,,,,,,
Butala-Sehgal,TN/MSME/PS/849470,UDYAM-TN-14-21-0305247,Engineering,Medium,Precision Tools,Perambalur,Perambalur Taluk,"588, Nagy Path, Katihar 781238",Hemangini Hayre,0445184642,2015-01-29,2015-02-04,33ECOAO6316F1Z5,ECOAO6316F,95912174060,True,67101820.0,112864961.0,101.0,45208347.0,17581452.0,4999847.0,Punjab National Bank,671405,11.0,active,False,0.04901581055638269,0.6737275829478246,INMAA4,8542,,,,,,,,
Brahmbhatt-Johal,TN/MSME/UN/549015,UDYAM-TN-18-21-0007805,Service,Micro,General Products,Virudhunagar,Virudhunagar Taluk,"13, Chowdhury Ganj, Vijayanagaram-630673",Isha Narain,+911605861345,2025-03-13,2025-07-28,33TKXAG1247P2ZT,TKXAG1247P,,False,1854952.0,4612574.0,9.0,4251420.0,0.0,568497.0,HDFC Bank,807601,1.0,active,False,0.0907272899235403,2.2919299259495665,INMAA4,8517,,,,,,,,
Aggarwal-Borra,TN/MSME/Cr/150299,UDYAM-TN-12-20-0412669,Leather,Micro,Leather Goods,Tiruppur,Dharapuram,"H.No. 05, Koshy Marg, Tumkur-450471",Mason Natarajan,+919015122003,2024-10-14,2024-11-15,33HWLPW8738F6ZP,HWLPW8738F,17155021419,True,263933.0,614518.0,10.0,615784.0,146155.0,29175.0,Federal Bank,424430,1.0,dormant,False,0.0806606314613181,2.3331072658591383,INITP6,6403,,,,,,,,
Mannan-Bumb,TN/MSME/hk/888944,UDYAM-TN-26-21-0415944,Chemical,Medium,Pharma Intermediates,Madurai,Madurai South,"867, Randhawa Marg, Sri Ganganagar 901965",Aadi Kapadia,6855930160,2017-08-16,2017-08-31,33ZBCPY7412B6ZB,ZBCPY7412B,16181180143,True,198397535.0,272976874.0,228.0,434303148.0,103612219.0,92389257.0,Indian Overseas Bank,811817,8.0,active,False,0.10054433578477355,2.1890551613960323,INMAA4,5201,,,,,,,,
Khare Gala and Subramanian,TN/MSME/Ow/479613,UDYAM-TN-10-23-0375482,Trading,Micro,General Merchandise,Kancheepuram,Kancheepuram Taluk,"53/60, Anne Nagar, Dharmavaram 506244",Maya Dhar,+912066904554,2015-12-08,2016-04-01,33DVVAF8611X6ZK,DVVAF8611X,39154635160,True,1116253.0,2312450.0,2.0,2431735.0,251351.0,651233.0,Punjab National Bank,288085,10.0,active,False,0.06630872156106944,2.178480147421776,INMAA4,6204,,,,,,,,
Ray-Buch,TN/MSME/Uy/894821,UDYAM-TN-11-21-0046151,Engineering,Micro,Castings,Tiruppur,Tiruppur North,"438, Bansal, North Dumdum 638951",Zilmil Madan,7172229888,2014-11-30,2015-01-08,33UTYPL9100A4ZM,UTYPL9100A,,False,119569.0,194122.0,2.0,125717.0,0.0,4061.0,Indian Bank,356081,11.0,active,False,0.0843081175835279,1.0514180096847845,INITP6,8517,,,,,,,,
